ein,name,city,zip,county,county_state,lat,lon,ruling_year,ntee,ntee_major,ntee_major_name,subsector,subsector_name,ntee_code_definition,subsection_code,foundation_code,revenue,income,assets,state
91-1630914,New Hope Ranch A Non Profit,Chattaroy,99003,Spokane County,"Spokane County, WA",47.9118060119166,-117.362248524814,1994.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,4,,77039.0,4728.0,WA
91-1632745,Christ The Redeemer,Spokane,99201,Spokane County,"Spokane County, WA",47.664549,-117.4343985,1994.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,WA
91-1637404,Spirit Of Truth Ministries,Spokane,99207,Spokane County,"Spokane County, WA",47.673189,-117.4070565,1995.0,X99,X,Religion-Related,REL,Religion,Religion Related N.E.C.,3,10,,,,WA
91-1637763,International Association Of Sheet Metal Air Rail & Transportation,Spokane,99218,Spokane County,"Spokane County, WA",47.7705579202786,-117.395828420047,2015.0,J40,J,Employment,HMS,Human Services,Labor Unions,5,0,81934.0,81934.0,58069.0,WA
91-1637970,Newport Food Bank,Newport,99156,Pend Oreille County,"Pend Oreille County, WA",48.15954,-117.165438,1994.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,15,0.0,0.0,0.0,WA
91-1638427,Pullman Memorial Hospital Auxiliary,Pullman,99163,Whitman County,"Whitman County, WA",46.7135231135665,-117.170271623781,2010.0,E11,E,Health Care,HEL,Health,Single Organization Support,3,15,71066.0,153763.0,91223.0,WA
91-1639742,Austen Manor,Spokane,99224,Spokane County,"Spokane County, WA",47.649456,-117.4550625,1946.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,16,308779.0,308779.0,725233.0,WA
91-1640457,Opus Elegance,Spokane,99220,Spokane County,"Spokane County, WA",47.657178,-117.3867885,1994.0,P20,P,Human Services,HMS,Human Services,Human Service Organizations,3,16,0.0,0.0,0.0,WA
91-1641797,Community Health Association Of Spokane,Spokane,99202,Spokane County,"Spokane County, WA",47.6635880620958,-117.38990701737,1995.0,E32,E,Health Care,HEL,Health,"Ambulatory Health Center, Community Clinic",3,15,300443193.0,300997553.0,232291492.0,WA
91-1642933,Artisans Ark,Spokane,99205,Spokane County,"Spokane County, WA",47.7151184993362,-117.414891,1996.0,J20,J,Employment,HMS,Human Services,Employment Procurement Assistance,3,15,2474427.0,2474730.0,2602993.0,WA
91-1643914,Genesis Institute,Spokane Vly,99016,Spokane County,"Spokane County, WA",47.672775,-117.162873,1995.0,P46,P,Human Services,HMS,Human Services,Family Counseling,3,15,31955.0,31955.0,295569.0,WA
91-1645322,Hispanic Business Professional Association,Spokane,99202,Spokane County,"Spokane County, WA",47.656998,-117.3919455,1995.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,6,0,0.0,0.0,0.0,WA
91-1645413,Spokane County Sheriff Community,Spokane Vly,99216,Spokane County,"Spokane County, WA",47.6571154775815,-117.233766,1995.0,S80,S,Community Improvement,PSB,Public & Societal Benefit,Community Service Clubs,3,15,538501.0,538501.0,615837.0,WA
91-1646172,United Faculty Of Eastern,Cheney,99004,Spokane County,"Spokane County, WA",47.495673,-117.5891085,2016.0,J40,J,Employment,HMS,Human Services,Labor Unions,5,0,0.0,0.0,0.0,WA
91-1646602,Baddlands Cycling Club,Spokane,99203,Spokane County,"Spokane County, WA",47.629854,-117.401418,2011.0,N60,N,Recreation & Sports,HMS,Human Services,Amateur Sports,3,16,0.0,0.0,0.0,WA
91-1648462,Friends Of Community Hospice,Colfax,99111,Whitman County,"Whitman County, WA",46.8798574618271,-117.363998488343,1994.0,P11,P,Human Services,HMS,Human Services,Single Organization Support,3,15,80672.0,80672.0,805658.0,WA
91-1650684,C O R E Ministries,Spokane,99209,Spokane County,"Spokane County, WA",47.693439,-117.4400505,1995.0,P28,P,Human Services,HMS,Human Services,Neighborhood Centers,3,15,50913.0,50913.0,37596.0,WA
91-1650744,Little Blessings Christian Preschool,Deer Park,99006,Spokane County,"Spokane County, WA",47.953719,-117.4753305,1996.0,B21,B,Education,EDU,Education,"Kindergarten, Preschool, Nursery School, Early Admissions",3,11,658484.0,658484.0,105730.0,WA
91-1651272,Urgel Bell Memorial Scholarship Fund,Lacrosse,99143,Whitman County,"Whitman County, WA",46.8027342042505,-117.905926057706,1995.0,B82,B,Education,EDU,Education,"Scholarships, Student Financial Aid Services, Awards",3,4,,1251.0,24609.0,WA
91-1651792,Friends Of Whitman County Library,Colfax,99111,Whitman County,"Whitman County, WA",46.880810408839,-117.364780867399,1995.0,A82,A,"Arts, Culture & Humanities",ART,Arts & Culture,Historical Societies & Historic Preservation,3,16,67185.0,67185.0,312359.0,WA
91-1652114,Spokane Civic Theatre Endowment Fund,Spokane,99201,Spokane County,"Spokane County, WA",47.667042,-117.420579,1995.0,T99,T,Philanthropy & Grantmaking,PSB,Public & Societal Benefit,"Philanthropy, Voluntarism, and Grantmaking Foundations N.E.C.",3,17,12648.0,12648.0,283754.0,WA
91-1653304,University High School Titan Boosters Club,Spokane Vly,99216,Spokane County,"Spokane County, WA",47.6278454670212,-117.236574,2006.0,B11,B,Education,EDU,Education,Single Organization Support,3,15,81820.0,135365.0,54471.0,WA
91-1653645,Northwest Fair Housing Alliance,Spokane,99201,Spokane County,"Spokane County, WA",47.65887,-117.4127085,1995.0,R30,R,Civil Rights & Advocacy,PSB,Public & Societal Benefit,"Intergroup, Race Relations",3,15,627046.0,627046.0,421109.0,WA
91-1653765,Timberview Christian Fellowship,Mead,99021,Spokane County,"Spokane County, WA",47.7973375589476,-117.328115435541,1994.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,WA
91-1654002,Navy League Of The United States National Headquarters,Spokane,99223,Spokane County,"Spokane County, WA",47.611377,-117.359928,1990.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,15,0.0,0.0,0.0,WA
91-1654581,Washington State University,Colfax,99111,Whitman County,"Whitman County, WA",46.8829426713802,-117.364572272755,2014.0,O52,O,Youth Development,HMS,Human Services,Youth Development - Agricultural,3,15,0.0,0.0,0.0,WA
91-1654702,Pullman Education Foundation For Excellence In Pullman Public Sch D,Pullman,99163,Whitman County,"Whitman County, WA",46.735047,-117.1746405,1995.0,B94,B,Education,EDU,Education,Parent/Teacher Group,3,15,188570.0,188570.0,531454.0,WA
91-1655616,William F Halpin Math And Science Foundation,Garfield,99130,Whitman County,"Whitman County, WA",46.9952993656563,-117.162812047654,2013.0,B25,B,Education,EDU,Education,"Secondary, High School",3,15,0.0,0.0,0.0,WA
91-1656629,Gardeners Of Cheney,Cheney,99004,Spokane County,"Spokane County, WA",47.495673,-117.5891085,2010.0,C42,C,Environment,ENV,Environment & Animals,"Garden Club, Horticultural Program",3,15,61.0,61.0,640.0,WA
91-1656918,Inland Northwest Lmcc,Spokane,99205,Spokane County,"Spokane County, WA",47.673279,-117.413073,1996.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,5,0,93024.0,93024.0,270558.0,WA
91-1659377,Council On Nursing Education In Washington State,Spokane,99217,Spokane County,"Spokane County, WA",47.713824,-117.328878,2014.0,S40,S,Community Improvement,PSB,Public & Societal Benefit,Business and Industry,6,0,0.0,0.0,0.0,WA
91-1661088,Holy Ghost Revival Church,Chewallah,99109,Stevens County,"Stevens County, WA",48.276207,-117.714312,1996.0,X99,X,Religion-Related,REL,Religion,Religion Related N.E.C.,3,10,,,,WA
91-1661128,Pilgrim Church Of Spokane,Spokane,99201,Spokane County,"Spokane County, WA",47.654154,-117.425232,1974.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,WA
91-1663352,Spokane Rotary Foundation,Spokane,99209,Spokane County,"Spokane County, WA",47.693439,-117.4400505,1995.0,T30,T,Philanthropy & Grantmaking,PSB,Public & Societal Benefit,Public Foundations,3,17,184230.0,671809.0,3282544.0,WA
91-1664799,New Hope Baptist Church Of Spokane Wa,Spokane Vly,99212,Spokane County,"Spokane County, WA",47.6678748809509,-117.283203670552,2014.0,P20,P,Human Services,HMS,Human Services,Human Service Organizations,3,10,,,,WA
91-1666501,Washington State University,Davenport,99122,Lincoln County,"Lincoln County, WA",47.733804,-118.190781,2014.0,O52,O,Youth Development,HMS,Human Services,Youth Development - Agricultural,3,15,0.0,0.0,0.0,WA
91-1666576,T E A M Grant,Spokane,99202,Spokane County,"Spokane County, WA",47.646999,-117.391059,1997.0,B24,B,Education,EDU,Education,"Primary, Elementary Schools",3,16,0.0,0.0,0.0,WA
91-1667056,New Family Life Services,Colville,99114,Stevens County,"Stevens County, WA",48.548636462643,-117.906815397379,1995.0,E40,E,Health Care,HEL,Health,Reproductive Health Care Facilities and Allied Services,3,15,260541.0,355602.0,1037378.0,WA
91-1669468,Pullman Islamic Association,Pullman,99163,Whitman County,"Whitman County, WA",46.7370980810148,-117.16538091676,2014.0,X99,X,Religion-Related,REL,Religion,Religion Related N.E.C.,3,10,167502.0,167502.0,611380.0,WA
91-1669474,Downtown Spokane Development Association,Spokane,99201,Spokane County,"Spokane County, WA",47.658231,-117.4244715,1995.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,6,0,2573820.0,2573820.0,1437691.0,WA
91-1669811,Trout Un,Spokane,99220,Spokane County,"Spokane County, WA",47.657178,-117.3867885,1972.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,15,0.0,0.0,0.0,WA
91-1669968,Fat Quarter Quilters,Spokane,99208,Spokane County,"Spokane County, WA",47.7749947277109,-117.397056745629,1995.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,7,0,0.0,0.0,0.0,WA
91-1671516,Washington State University,Colville,99114,Stevens County,"Stevens County, WA",48.5366182714237,-117.905676833226,2014.0,O52,O,Youth Development,HMS,Human Services,Youth Development - Agricultural,3,15,0.0,0.0,0.0,WA
91-1672289,Inland Empire Legal Aid,Spokane,99201,Spokane County,"Spokane County, WA",47.671929,-117.415305,1995.0,I80,I,Crime & Legal-Related,HMS,Human Services,Legal Services,3,15,213212.0,213212.0,178743.0,WA
91-1673259,Emmanuel Metropolitan Community Church Of Spokane,Spokane Vly,99212,Spokane County,"Spokane County, WA",47.6696394779559,-117.3036555,1973.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,WA
91-1673492,Avista Corporation Retiree Benefit,Spokane,99220,Spokane County,"Spokane County, WA",47.657178,-117.3867885,1996.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,9,0,13363342.0,13390695.0,66573440.0,WA
91-1677584,Pullman Ffa Alumni Association,Pullman,99163,Whitman County,"Whitman County, WA",46.7436527169195,-117.17727479266,2014.0,O52,O,Youth Development,HMS,Human Services,Youth Development - Agricultural,3,16,0.0,0.0,0.0,WA
91-1679144,South Asia Cultural Association,Spokane,99208,Spokane County,"Spokane County, WA",47.735919,-117.4039155,1996.0,A23,A,"Arts, Culture & Humanities",ART,Arts & Culture,"Cultural, Ethnic Awareness",3,15,0.0,0.0,0.0,WA
91-1679172,Senior Assistance Fund Of Eastern Washington,Spokane,99201,Spokane County,"Spokane County, WA",47.669445,-117.4134645,1995.0,P75,P,Human Services,HMS,Human Services,Supportive Housing for Older Adults,3,17,935.0,935.0,17819.0,WA
91-1679361,Spokane British Brass Band,Nine Mile Fls,99026,Spokane County,"Spokane County, WA",47.811564,-117.6341355,1995.0,A62,A,"Arts, Culture & Humanities",ART,Arts & Culture,Dance,3,15,0.0,0.0,0.0,WA
91-1683167,Contemporary Arts Alliance,Spokane,99203,Spokane County,"Spokane County, WA",47.629854,-117.401418,1995.0,A20,A,"Arts, Culture & Humanities",ART,Arts & Culture,"Arts, Cultural Organizations - Multipurpose",3,16,0.0,0.0,0.0,WA
91-1684113,Lake Roosevelt Bible Church John Engstrom Treasurer,Davenport,99122,Lincoln County,"Lincoln County, WA",47.8538554857125,-118.322579664022,1996.0,X99,X,Religion-Related,REL,Religion,Religion Related N.E.C.,3,10,,,,WA
91-1692913,Deer Park Senior Citizens Center,Deer Park,99006,Spokane County,"Spokane County, WA",47.952918,-117.4689585,2025.0,P81,P,Human Services,HMS,Human Services,Senior Centers,3,15,0.0,0.0,0.0,WA
91-1693763,Prince Of Peace Lutheran Church,Spokane,99208,Spokane County,"Spokane County, WA",47.73591,-117.483345,1987.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,WA
91-1693819,New Hope Outreach,Spokane,99208,Spokane County,"Spokane County, WA",47.7765066822377,-117.382930491257,1996.0,F33,F,Mental Health & Crisis Intervention,HEL,Health,Residential Mental Health Treatment,3,16,771446.0,771446.0,361474.0,WA
91-1694019,Living In Christ Ministries,Spokane,99205,Spokane County,"Spokane County, WA",47.68956,-117.432162,1995.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,WA
91-1694299,Mobius Spokane,Spokane,99209,Spokane County,"Spokane County, WA",47.693439,-117.4400505,1996.0,A51,A,"Arts, Culture & Humanities",ART,Arts & Culture,Art Museums,3,15,1235783.0,1296789.0,1147309.0,WA
91-1695941,S O U T H Pines Pto,Spokane Vly,99206,Spokane County,"Spokane County, WA",47.6351744843612,-117.2427975,2016.0,B94,B,Education,EDU,Education,Parent/Teacher Group,3,16,0.0,0.0,0.0,WA
91-1698287,John R Rogers Alumni & Friends Foundation,Spokane,99207,Spokane County,"Spokane County, WA",47.689101,-117.3895605,2025.0,B12,B,Education,EDU,Education,Fund Raising and/or Fund Distribution,3,15,4462.0,43748.0,120670.0,WA
91-1698683,Washington State East Area 92 Of Alcoholics Anonymous,Spokane,99202,Spokane County,"Spokane County, WA",47.643264,-117.4095045,2009.0,F20,F,Mental Health & Crisis Intervention,HEL,Health,"Alcohol, Drug and Substance Abuse, Dependency Prevention and Treatment",3,15,0.0,0.0,0.0,WA
91-1698918,North Idaho Saddle Mule Club,Nine Mile Fls,99026,Spokane County,"Spokane County, WA",47.7423100901957,-117.657903168675,1997.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,7,0,0.0,0.0,0.0,WA
91-1699812,Enjoy Life Family Church,Spokane,99208,Spokane County,"Spokane County, WA",47.735289,-117.3930705,1996.0,X21,X,Religion-Related,REL,Religion,Protestant,3,10,,,,WA
91-1701030,Friends Of Mt Spokane State Park,Veradale,99037,Spokane County,"Spokane County, WA",47.631900131023,-117.184327554533,1996.0,C30,C,Environment,ENV,Environment & Animals,Natural Resources Conservation and Protection,3,15,0.0,0.0,0.0,WA
91-1701360,Lake Roosevelt Walleye Club,Kettle Falls,99141,Stevens County,"Stevens County, WA",48.65166,-118.0884105,2018.0,N61,N,Recreation & Sports,HMS,Human Services,"Fishing, Hunting",3,16,0.0,0.0,0.0,WA
91-1702605,Eastern Washington Family Daycare Association,Spokane Vly,99212,Spokane County,"Spokane County, WA",47.670285427405,-117.301797670552,2000.0,P33,P,Human Services,HMS,Human Services,Child Day Care,3,15,0.0,0.0,0.0,WA
91-1703334,Mission Community Outreach Center Of Spokane Washington,Spokane,99202,Spokane County,"Spokane County, WA",47.671434,-117.3821895,1996.0,P60,P,Human Services,HMS,Human Services,Emergency Assistance,3,15,159660.0,159660.0,87153.0,WA
91-1703951,Valleybrook Community Church,Liberty Lake,99019,Spokane County,"Spokane County, WA",47.663946,-117.091269,1964.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,WA
91-1704723,Six Bridges Arts Association,Veradale,99037,Spokane County,"Spokane County, WA",47.6101277196608,-117.200827548733,1997.0,A6C,A,"Arts, Culture & Humanities",ART,Arts & Culture,"Music Groups, Bands, Ensembles",3,15,241635.0,241635.0,79576.0,WA
91-1706649,Spokane Swing Dance Club,Spokane,99210,Spokane County,"Spokane County, WA",47.657997,-117.4253985,2001.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,15,0.0,0.0,0.0,WA
91-1707988,Family Promise Of Spokane,Spokane,99202,Spokane County,"Spokane County, WA",47.671596,-117.3808575,1996.0,X99,X,Religion-Related,REL,Religion,Religion Related N.E.C.,3,15,5643431.0,5987858.0,5783713.0,WA
91-1708257,Tau Beta Pi Association,Spokane,99258,Spokane County,"Spokane County, WA",47.668176,-117.403056,1949.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,16,0.0,0.0,0.0,WA
91-1709072,Spokane Council Of The Blind,Spokane,99228,Spokane County,"Spokane County, WA",47.715948,-117.4254705,2025.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,16,0.0,0.0,0.0,WA
91-1709077,Spokane Potters Guild,Spokane,99202,Spokane County,"Spokane County, WA",47.671083,-117.3649005,1997.0,A40,A,"Arts, Culture & Humanities",ART,Arts & Culture,Visual Arts Organizations,3,16,85681.0,98101.0,147602.0,WA
91-1709892,Gonzaga University Telecommunications Association,Spokane,99258,Spokane County,"Spokane County, WA",47.668176,-117.403056,1997.0,B99,B,Education,EDU,Education,Education N.E.C.,3,17,88421.0,88421.0,329148.0,WA
91-1710305,Spokane Highland Games Association,Spokane Vly,99214,Spokane County,"Spokane County, WA",47.6570600000001,-117.24725,1997.0,A23,A,"Arts, Culture & Humanities",ART,Arts & Culture,"Cultural, Ethnic Awareness",3,16,0.0,0.0,0.0,WA
91-1712488,Sunset Volunteer Firefighters Association,Airway Hgts,99001,Spokane County,"Spokane County, WA",47.6468186111719,-117.577005531451,2015.0,M24,M,Public Safety & Disaster Relief,HMS,Human Services,Fire Prevention,3,15,0.0,0.0,0.0,WA
91-1713345,Pony Baseball Of Spokane,Spokane,99202,Spokane County,"Spokane County, WA",47.664684,-117.396216,1997.0,N63,N,Recreation & Sports,HMS,Human Services,"Baseball, Softball",3,16,942119.0,942119.0,266830.0,WA
91-1713814,Lifeline Ministries International,Spokane,99203,Spokane County,"Spokane County, WA",47.642427,-117.4261815,1996.0,X80,X,Religion-Related,REL,Religion,"Religious Media, Communications",3,15,147918.0,147918.0,68675.0,WA
91-1714312,Eastern Washington Masonry Producers Association,Spokane Vly,99212,Spokane County,"Spokane County, WA",47.6752667821569,-117.32058465223,1997.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,6,0,107994.0,107994.0,129106.0,WA
91-1714482,Friends Of Gladish,Pullman,99163,Whitman County,"Whitman County, WA",46.7305604391191,-117.182740412891,1997.0,S20,S,Community Improvement,PSB,Public & Societal Benefit,"Community, Neighborhood Development",3,15,839775.0,839775.0,1742394.0,WA
91-1714823,Adams Elementary School Parent Teacher Group,Spokane,99203,Spokane County,"Spokane County, WA",47.629854,-117.401418,1998.0,B94,B,Education,EDU,Education,Parent/Teacher Group,3,16,0.0,0.0,0.0,WA
91-1715123,Crossover Church,Mead,99021,Spokane County,"Spokane County, WA",47.8098062745108,-117.347635956315,1964.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,3,10,,,,WA
91-1716792,American Federation Of State County & Municipal Employees,Liberty Lake,99019,Spokane County,"Spokane County, WA",47.6680627003571,-117.098993020082,1957.0,UNDEFINED,U,Science & Technology,UNU,Unclassified,UNDEFINED,5,0,0.0,0.0,0.0,WA
91-1717291,Family Living Ministries,Spokane,99205,Spokane County,"Spokane County, WA",47.708748,-117.4375575,1996.0,P40,P,Human Services,HMS,Human Services,Family Services,3,15,0.0,0.0,0.0,WA
91-1717654,Davenport Ambulance Volunteer Association,Davenport,99122,Lincoln County,"Lincoln County, WA",47.6582209444575,-118.145899659127,2011.0,E62,E,Health Care,HEL,Health,"Ambulance, Emergency Medical Transport Services",3,16,0.0,0.0,0.0,WA
91-1719304,Deer Park Float,Deer Park,99006,Spokane County,"Spokane County, WA",47.9674893764044,-117.45710530776,2015.0,T31,T,Philanthropy & Grantmaking,PSB,Public & Societal Benefit,Community Foundations,3,16,0.0,0.0,0.0,WA
91-1720757,Partners For Pets,Spokane Vly,99212,Spokane County,"Spokane County, WA",47.6808193370356,-117.284199494604,1997.0,D20,D,Animal-Related,ENV,Environment & Animals,Animal Protection and Welfare,3,16,106412.0,106412.0,120863.0,WA
